run,method,ppc,flip_coef,sample,time,kinetic_energy,ke_norm
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,58,0.928,13.235480308532715,0.970926915581297
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,59,0.9440000000000001,13.231284141540527,0.9706190936224397
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,60,0.96,13.227113723754883,0.9703131605710573
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,61,0.976,13.222907066345215,0.9700045690573029
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,62,0.992,13.21865177154541,0.9696924096072073
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,63,1.008,13.214369773864746,0.9693782912901007
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,64,1.024,13.21014404296875,0.9690683005856243
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,65,1.04,13.205903053283691,0.9687571905285702
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,66,1.056,13.201658248901367,0.9684458006333717
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,67,1.072,13.197510719299316,0.9681415466108557
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,68,1.088,13.193278312683105,0.9678310661896266
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,69,1.104,13.189021110534668,0.9675187668204587
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,70,1.12,13.184880256652832,0.9672150025146955
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,71,1.1360000000000001,13.180838584899902,0.9669185140006872
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,72,1.1520000000000001,13.17680835723877,0.966622865001112
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,73,1.168,13.172913551330566,0.9663371502556636
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,74,1.184,13.168989181518555,0.966049266764596
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,75,1.2,13.165040016174316,0.9657595643255897
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,76,1.216,13.161077499389648,0.9654688824530779
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,77,1.232,13.157065391540527,0.9651745626846888
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,78,1.248,13.15313720703125,0.9648863993554768
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,79,1.264,13.149309158325195,0.9646055817775557
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,80,1.28,13.145474433898926,0.9643242744828818
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,81,1.296,13.141592979431152,0.9640395391709389
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,82,1.312,13.137656211853027,0.963750746205902
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,83,1.328,13.133628845214844,0.9634553070849351
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,84,1.344,13.129539489746094,0.9631553205941216
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,85,1.36,13.12556266784668,0.9628635893285683
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,86,1.3760000000000001,13.12153434753418,0.9625680802480653
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,87,1.3920000000000001,13.11762523651123,0.9622813161095753
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,88,1.408,13.11372184753418,0.9619949717283021
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,89,1.424,13.109930038452148,0.9617168126127529
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,90,1.44,13.106101989746094,0.9614359950348318
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,91,1.456,13.10234260559082,0.9611602145435102
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,92,1.472,13.098624229431152,0.960887442312241
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,93,1.488,13.09482192993164,0.9606085136417947
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,94,1.504,13.091116905212402,0.960336720844031
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,95,1.52,13.087337493896484,0.9600594712024512
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,96,1.536,13.083696365356445,0.9597923656936065
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,97,1.552,13.080131530761719,0.9595308569476501
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,98,1.568,13.07658863067627,0.959270957271024
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,99,1.584,13.072982788085938,0.9590064402650151
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,100,1.6,13.06928825378418,0.9587354170221486
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,101,1.616,13.065593719482422,0.958464393779282
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,102,1.6320000000000001,13.061944007873535,0.9581966586346123
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,103,1.6480000000000001,13.058399200439453,0.957936619038914
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,104,1.6640000000000001,13.054899215698242,0.9576798675414128
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,105,1.68,13.05138874053955,0.9574223464890143
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,106,1.696,13.047929763793945,0.9571686032515653
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,107,1.712,13.044438362121582,0.9569124813898889
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,108,1.728,13.040815353393555,0.9566467051122302
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,109,1.744,13.037200927734375,0.9563815584703963
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,110,1.76,13.033513069152832,0.9561110249442825
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,111,1.776,13.029815673828125,0.9558397918228076
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,112,1.792,13.026227951049805,0.9555766040479847
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,113,1.808,13.022672653198242,0.9553157948973893
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,114,1.824,13.019156455993652,0.9550578540877742
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,115,1.84,13.015631675720215,0.9547992836423341
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,116,1.856,13.012030601501465,0.9545351164340057
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,117,1.872,13.008479118347168,0.9542745871215548
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,118,1.8880000000000001,13.004913330078125,0.9540130084160622
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,119,1.9040000000000001,13.001322746276855,0.953749610762631
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,120,1.92,12.997746467590332,0.9534872625022414
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,121,1.936,12.994318962097168,0.9532358279294839
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,122,1.952,12.990836143493652,0.9529803357036324
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,123,1.968,12.98735523223877,0.9527249833968531
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,124,1.984,12.98385238647461,0.9524680220207434
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,125,2.0,12.98041820526123,0.9522160977312333
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,126,2.016,12.976922035217285,0.9519596260718763
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,127,2.032,12.973543167114258,0.9517117594354602
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,128,2.048,12.970145225524902,0.9514624936083219
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,129,2.064,12.966796875,0.9512168656770611
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,130,2.08,12.963501930236816,0.950975155479822
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,131,2.096,12.96015739440918,0.9507298073867056
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,132,2.112,12.956812858581543,0.9504844592935892
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,133,2.128,12.953367233276367,0.9502316954896457
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,134,2.144,12.94994068145752,0.9499803308764244
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,135,2.16,12.946516990661621,0.9497291761418113
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,136,2.176,12.943090438842773,0.94947781152859
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,137,2.192,12.939703941345215,0.949229385215885
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,138,2.208,12.936336517333984,0.9489823580939021
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,139,2.224,12.932998657226562,0.9487374997175384
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,140,2.24,12.929644584655762,0.9484914520290609
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,141,2.2560000000000002,12.92634105682373,0.948249112195997
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,142,2.2720000000000002,12.923019409179688,0.9480054431317471
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,143,2.2880000000000003,12.91968822479248,0.9477610744721361
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,144,2.3040000000000003,12.91645336151123,0.9475237717256716
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,145,2.32,12.913280487060547,0.9472910163490539
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,146,2.336,12.910075187683105,0.9470558823482086
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,147,2.352,12.906913757324219,0.9468239664860242
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,148,2.368,12.903743743896484,0.9465914209880147
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,149,2.384,12.900449752807617,0.9463497807503118
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,150,2.4,12.897255897521973,0.9461154862638999
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,151,2.416,12.894035339355469,0.9458792329104769
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,152,2.432,12.890816688537598,0.9456431194761262
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,153,2.448,12.887593269348145,0.9454066562440949
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,154,2.464,12.884390830993652,0.945171732121858
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,155,2.48,12.881175994873047,0.9449358985256517
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,156,2.496,12.877912521362305,0.9446964969931042
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,157,2.512,12.87463092803955,0.9444557662293706
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,158,2.528,12.871343612670898,0.9442146157084204
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,159,2.544,12.86803150177002,0.9439716462395316
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,160,2.56,12.864863395690918,0.9437392406605943
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,161,2.576,12.861638069152832,0.9435026375094909
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,162,2.592,12.858503341674805,0.9432726805143173
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,163,2.608,12.855329513549805,0.9430398551781635
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,164,2.624,12.852156639099121,0.9428070998015458
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,165,2.64,12.849040031433105,0.9425784720375582
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,166,2.656,12.845864295959473,0.9423455067823322
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,167,2.672,12.842723846435547,0.942115130029942
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,168,2.688,12.839481353759766,0.9418772676071887
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,169,2.704,12.836274147033691,0.9416419936872712
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,170,2.72,12.833138465881348,0.9414119667325616
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,171,2.736,12.830023765563965,0.9411834788876462
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,172,2.7520000000000002,12.826971054077148,0.9409595384125775
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,173,2.7680000000000002,12.823936462402344,0.940736927168695
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,174,2.7840000000000003,12.82080078125,0.9405069002139852
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,175,2.8000000000000003,12.817662239074707,0.9402766633806673
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,176,2.816,12.814476013183594,0.9400429285705441
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,177,2.832,12.811357498168945,0.9398141608874843
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,178,2.848,12.80820369720459,0.9395828047015886
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,179,2.864,12.805092811584473,0.9393545966948177
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,180,2.88,12.802011489868164,0.939128557433666
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,181,2.896,12.79885196685791,0.9388967814905537
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,182,2.912,12.795689582824707,0.9386647956688331
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,183,2.928,12.792572021484375,0.9384360979453095
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,184,2.944,12.789504051208496,0.9382110381176632
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,185,2.96,12.78639030456543,0.9379826202322838
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,186,2.976,12.783248901367188,0.9377521735203576
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,187,2.992,12.780168533325195,0.9375262042187419
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,188,3.008,12.777077674865723,0.9372994653622292
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,189,3.024,12.773980140686035,0.9370722367889637
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,190,3.04,12.770936965942383,0.9368489959092561
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,191,3.056,12.767868041992188,0.9366238661220736
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,192,3.072,12.764813423156738,0.9363997857279328
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,193,3.088,12.761869430541992,0.9361838206399801
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,194,3.104,12.758898735046387,0.9359658966850164
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,195,3.12,12.755867958068848,0.9357435652792782
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,196,3.136,12.752881050109863,0.9355244520122007
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,197,3.152,12.749886512756348,0.9353047790688344
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,198,3.168,12.746906280517578,0.9350861555185096
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,199,3.184,12.743936538696289,0.9348683015230821
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,200,3.2,12.740915298461914,0.9346466697127048
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,201,3.216,12.737855911254883,0.9344222395208835
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,202,3.232,12.73482608795166,0.9341999780746814
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,203,3.248,12.731734275817871,0.9339731692586325
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,204,3.2640000000000002,12.728660583496094,0.9337476896737696
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,205,3.2800000000000002,12.72564697265625,0.9335266175396812
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,206,3.2960000000000003,12.722618103027344,0.9333044260530152
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,207,3.3120000000000003,12.719650268554688,0.9330867119766598
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,208,3.3280000000000003,12.7166748046875,0.9328684382240157
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,209,3.344,12.71369457244873,0.9326498146736909
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,210,3.36,12.710785865783691,0.9324364380885739
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,211,3.376,12.707776069641113,0.93221564579263
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,212,3.392,12.704952239990234,0.9320084956062263
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,213,3.408,12.702062606811523,0.9317965182118314
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,214,3.424,12.699188232421875,0.9315856601700143
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,215,3.44,12.696329116821289,0.9313759214807747
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,216,3.456,12.693522453308105,0.9311700305660209
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,217,3.472,12.690655708312988,0.9309597322004926
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,218,3.488,12.687807083129883,0.9307507630661501
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,219,3.504,12.684915542602539,0.9305386457526831
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,220,3.52,12.681988716125488,0.9303239399363802
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,221,3.536,12.679047584533691,0.9301081847270357
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,222,3.552,12.67614459991455,0.9298952278991354
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,223,3.568,12.673272132873535,0.9296845097763904
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,224,3.584,12.670308113098145,0.9294670755381794
